experiment,wmape_weighted_base,wmape_weighted_exp,phase3_score_base,phase3_score_exp,peak_std_base,peak_std_exp,dec_mean_base,dec_mean_exp,delta_wmape_weighted,delta_phase3_score,delta_peak_std,delta_dec_mean
full_t3000,31.50025259673061,32.69215577994057,43.33758772306746,42.66043457880437,0.8784939267959765,0.08024052900490454,33.193461841822426,28.42348190460736,1.1919031832099591,-0.6771531442630874,-0.798253397791072,-4.769979937215066
full_t2600,31.50025259673061,32.74298248266099,43.33758772306746,42.767303751483,0.8784939267959765,0.13838909927577783,33.193461841822426,28.54206855429446,1.2427298859303804,-0.570283971584459,-0.7401048275201987,-4.651393287527966
full_t2400,31.50025259673061,32.74516872284229,43.33758772306746,42.825623719765005,0.8784939267959765,0.3384246476086284,33.193461841822426,28.55956810005874,1.2449161261116757,-0.5119640033024524,-0.540069279187348,-4.633893741763686
full_t3200,31.50025259673061,31.42908398912127,43.33758772306746,43.28089345160676,0.8784939267959765,0.9778710470422608,33.193461841822426,33.16383343064263,-0.07116860760934074,-0.0566942714606995,0.09937712024628431,-0.02962841117979309
