time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,29.236514321745915,70.37473719706072,27.086677154500144,50.11436733350822
24287,2023,12,184,22377.0,30.764588428617156,75.39896148122162,37.41408669930251,135.13065529168512
24288,2024,1,176,15053.0,46.5977894829795,93.52617625895783,39.85434801632332,80.44750512892277
24289,2024,2,176,10004.0,32.2438508907463,25.84360745676415,18.327697972217386,34.60533654084114
24290,2024,3,176,16751.0,32.9808195987068,29.08844215759057,31.389869835110094,63.2120035619607
24291,2024,4,176,12136.0,31.921264470174897,31.917654429150012,22.011162818752418,42.045594659645644
24292,2024,5,176,16078.0,37.2011486975221,85.22260118613988,33.98409481583865,59.41354474245199
24293,2024,6,176,12787.0,38.59139059110277,85.96235103940285,28.0379608800245,41.838512513217246
24294,2024,7,176,15121.0,29.660375615260605,78.5631982255568,25.482644299906568,42.415399548347395
24295,2024,8,176,19165.0,36.24499956659757,85.59502211430662,39.46792140305923,62.632853105405474
24296,2024,9,176,21348.0,30.29962714405809,78.9701006682765,36.752070469963186,68.55163306102759
24297,2024,10,176,24947.0,28.764387934707532,82.94185114261933,40.771885557224365,73.97820645269174
