time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.5977894829795,46.5977894829795,1,46.5977894829795,46.5977894829795,0.0
,,2,,,,,,,32.2438508907463,32.2438508907463,1,32.2438508907463,32.2438508907463,0.0
,,3,,,,,,,32.9808195987068,32.9808195987068,1,32.9808195987068,32.9808195987068,0.0
,,4,,,,,,,31.921264470174897,31.921264470174897,1,31.921264470174897,31.921264470174897,0.0
,,5,,,,,,,37.2011486975221,37.2011486975221,1,37.2011486975221,37.2011486975221,0.0
,,6,,,,,,,38.59139059110277,38.59139059110277,1,38.59139059110277,38.59139059110277,0.0
,,7,,,,,,,29.660375615260605,29.660375615260605,1,29.660375615260605,29.660375615260605,0.0
,,8,,,,,,,36.24499956659757,36.24499956659757,1,36.24499956659757,36.24499956659757,0.0
,,9,,,,,,,30.29962714405809,30.29962714405809,1,30.29962714405809,30.29962714405809,0.0
,,10,,,,,,,28.764387934707532,28.764387934707532,1,28.764387934707532,28.764387934707532,0.0
,,11,,,,,,,29.236514321745915,29.236514321745915,1,29.236514321745915,29.236514321745915,0.0
,,12,,,,,,,30.764588428617156,30.764588428617156,1,30.764588428617156,30.764588428617156,0.0
