time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,29.33744649952598,68.85584465252067,27.180187525946707,52.02236945101979
24287,2023,12,184,22377.0,31.726040638723106,73.80073869666126,38.58334844416886,135.86012105473426
24288,2024,1,176,15053.0,45.255286097047076,97.17563838754462,38.70612622834373,78.97585339008045
24289,2024,2,176,10004.0,28.33300554364483,24.445822429451553,16.10473792378539,27.63910570064868
24290,2024,3,176,16751.0,33.45230376001798,33.04092947549444,31.83861024341257,65.27680775480025
24291,2024,4,176,12136.0,30.188900547691073,41.5808797069471,20.816619150385165,37.990472739768016
24292,2024,5,176,16078.0,35.281006302970006,81.85846108562097,32.230001098815436,58.49642995773189
24293,2024,6,176,12787.0,35.2548801352288,81.82321828658196,25.613872289157424,38.08788678622939
24294,2024,7,176,15121.0,28.87915161952402,76.11782206174763,24.811457479478563,41.767553107464664
24295,2024,8,176,19165.0,37.319941581013914,87.073020255297,40.63844775000749,64.70176664898575
24296,2024,9,176,21348.0,30.940875679424,76.36702750175431,37.52987579570134,69.81016023187858
24297,2024,10,176,24947.0,29.148381048010314,81.88266751264828,41.31617397754053,71.18716336105072
