time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.62589018183923,67.55018072297665,25.594486409228985,46.86381849004583
24287,2023,12,184,22377.0,29.24913559597135,76.11030328786255,35.57108191473103,129.32344557347866
24288,2024,1,176,15053.0,47.642266978766465,94.17125403089327,40.74767300178248,77.31498186822422
24289,2024,2,176,10004.0,35.212086347344204,27.937794636781614,20.014869989706327,36.25860521418135
24290,2024,3,176,16751.0,30.330820893128806,52.65212462181373,28.86770345345458,55.800301581743724
24291,2024,4,176,12136.0,31.599550804625398,31.054601793140396,21.789326623007604,42.18153747220316
24292,2024,5,176,16078.0,35.83104845740665,84.4405671347476,32.73247710785137,54.70225003699804
24293,2024,6,176,12787.0,39.71639211771834,89.84883923429469,28.855312841435477,43.04111830663686
24294,2024,7,176,15121.0,30.90825766744366,79.36328961488121,26.55475932894407,43.07046125235835
24295,2024,8,176,19165.0,35.91046753637974,86.14787238168697,39.10364263265442,62.423539123611825
24296,2024,9,176,21348.0,28.947514783072982,78.44679816824228,35.11201963574103,63.40107853802515
24297,2024,10,176,24947.0,28.622307874016002,84.3367301690742,40.57049514392484,71.51850638334348
