time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,47.642266978766465,47.642266978766465,1,47.642266978766465,47.642266978766465,0.0
,,2,,,,,,,35.212086347344204,35.212086347344204,1,35.212086347344204,35.212086347344204,0.0
,,3,,,,,,,30.330820893128806,30.330820893128806,1,30.330820893128806,30.330820893128806,0.0
,,4,,,,,,,31.599550804625398,31.599550804625398,1,31.599550804625398,31.599550804625398,0.0
,,5,,,,,,,35.83104845740665,35.83104845740665,1,35.83104845740665,35.83104845740665,0.0
,,6,,,,,,,39.71639211771834,39.71639211771834,1,39.71639211771834,39.71639211771834,0.0
,,7,,,,,,,30.90825766744366,30.90825766744366,1,30.90825766744366,30.90825766744366,0.0
,,8,,,,,,,35.91046753637974,35.91046753637974,1,35.91046753637974,35.91046753637974,0.0
,,9,,,,,,,28.947514783072982,28.947514783072982,1,28.947514783072982,28.947514783072982,0.0
,,10,,,,,,,28.622307874016002,28.622307874016002,1,28.622307874016002,28.622307874016002,0.0
,,11,,,,,,,27.62589018183923,27.62589018183923,1,27.62589018183923,27.62589018183923,0.0
,,12,,,,,,,29.24913559597135,29.24913559597135,1,29.24913559597135,29.24913559597135,0.0
