time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.48534694632315,46.48534694632315,1,46.48534694632315,46.48534694632315,0.0
,,2,,,,,,,34.32670799967749,34.32670799967749,1,34.32670799967749,34.32670799967749,0.0
,,3,,,,,,,29.758928099113717,29.758928099113717,1,29.758928099113717,29.758928099113717,0.0
,,4,,,,,,,30.716498749892658,30.716498749892658,1,30.716498749892658,30.716498749892658,0.0
,,5,,,,,,,36.00925668731122,36.00925668731122,1,36.00925668731122,36.00925668731122,0.0
,,6,,,,,,,37.16507121251491,37.16507121251491,1,37.16507121251491,37.16507121251491,0.0
,,7,,,,,,,29.460986252871617,29.460986252871617,1,29.460986252871617,29.460986252871617,0.0
,,8,,,,,,,37.13500380854495,37.13500380854495,1,37.13500380854495,37.13500380854495,0.0
,,9,,,,,,,30.31025522184403,30.31025522184403,1,30.31025522184403,30.31025522184403,0.0
,,10,,,,,,,27.898447183388715,27.898447183388715,1,27.898447183388715,27.898447183388715,0.0
,,11,,,,,,,28.407862061979582,28.407862061979582,1,28.407862061979582,28.407862061979582,0.0
,,12,,,,,,,29.29067830448221,29.29067830448221,1,29.29067830448221,29.29067830448221,0.0
