time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,26.89603703360734,71.52020031245905,24.918301266951325,44.625552146647095
24287,2023,12,184,22377.0,29.195082835114107,75.44682746444609,35.505346119638496,132.6748514384739
24288,2024,1,176,15053.0,47.474526770411465,93.70709953120408,40.60420747017067,76.1526263553325
24289,2024,2,176,10004.0,31.3461112286029,26.819126383852993,17.81741458698542,30.05043443742644
24290,2024,3,176,16751.0,30.251412562853908,29.058853430745867,28.792125672748057,56.53183686935948
24291,2024,4,176,12136.0,29.67331446161865,30.551057515512596,20.46109910830704,36.72633539648037
24292,2024,5,176,16078.0,36.22154639033202,84.03594874301068,33.08920584453172,57.02409256749434
24293,2024,6,176,12787.0,38.86960040898499,85.95497957890524,28.240089797141536,42.45368457769604
24294,2024,7,176,15121.0,30.23048501772301,79.05942224154938,25.972452497328955,42.44967856342679
24295,2024,8,176,19165.0,36.98408810330753,87.82529068736177,40.27273002840277,63.69090823286983
24296,2024,9,176,21348.0,29.04363265651207,78.81047108261374,35.22860624722839,65.16149939472017
24297,2024,10,176,24947.0,27.99055029675735,83.66705606180062,39.67501467347759,69.28873247010125
