time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,26.594111790470944,66.4697307427501,24.63857737457381,44.79807632227752
24287,2023,12,184,22377.0,28.482717165392373,75.63504384053878,34.6390088048905,127.59157204852819
24288,2024,1,176,15053.0,45.13030499777714,92.58650917086236,38.59923188247382,73.83078244867856
24289,2024,2,176,10004.0,35.511013728665496,27.455224709884153,20.184783030771,35.080200646986974
24290,2024,3,176,16751.0,31.229011172068276,33.022777106737934,29.722566258142937,56.39727637885721
24291,2024,4,176,12136.0,32.41478455092518,30.00157175353561,22.35146734716068,42.38137211339538
24292,2024,5,176,16078.0,38.05719437752882,90.7486541545099,34.76611200010843,61.077647048575614
24293,2024,6,176,12787.0,38.879418425134745,85.89782884216001,28.24722292057943,41.43013187843918
24294,2024,7,176,15121.0,30.882418876348016,78.72477966695445,26.532559990298772,43.56220780049284
24295,2024,8,176,19165.0,37.5235948685376,87.52015151963248,40.86020998042745,65.34240409018648
24296,2024,9,176,21348.0,29.47338129617187,78.37468841949463,35.74987181310665,64.71626860076432
24297,2024,10,176,24947.0,29.960330476023888,83.33397327579259,42.46706615825954,77.50947594154674
