time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,25.9205832561208,64.6384333005815,24.014575150385394,46.48963290152503
24287,2023,12,184,22377.0,29.460675768075184,76.72582863529989,35.82834465555535,132.94077768248457
24288,2024,1,176,15053.0,46.70625117541629,93.60832747408826,39.94711357633758,72.50240180824092
24289,2024,2,176,10004.0,32.2785510785346,26.86772214090819,18.347421874412507,30.397835192178484
24290,2024,3,176,16751.0,30.328777382027656,28.73847274268989,28.865758518542346,62.83263557488561
24291,2024,4,176,12136.0,32.97970377697381,32.459374104648575,22.741004831667848,41.48780591461588
24292,2024,5,176,16078.0,37.75089060031863,87.41859611634463,34.486296538177434,59.67066254764996
24293,2024,6,176,12787.0,39.299028848964255,83.10735672767616,28.552084198392382,42.675640748177535
24294,2024,7,176,15121.0,32.46556374581705,81.11088159317053,27.89271530684657,45.69253962025097
24295,2024,8,176,19165.0,35.26997479092886,83.87238468380676,38.40619698114498,61.55658908457116
24296,2024,9,176,21348.0,29.006998871401436,78.83186545025208,35.18417113106124,67.88136376790763
24297,2024,10,176,24947.0,26.66633171641401,80.85797556469284,37.79801007553297,66.65319743669468
