experiment,wmape_weighted_base,wmape_weighted_exp,phase3_score_base,phase3_score_exp,peak_std_base,peak_std_exp,dec_mean_base,dec_mean_exp,delta_wmape_weighted,delta_phase3_score,delta_peak_std,delta_dec_mean
p3_2_loss_only,26.04901706909521,24.880033446679256,35.78415194093712,34.46445450942414,0.906994556411487,0.1501537754731002,27.166817807825826,27.27680748250459,-1.1689836224159542,-1.319697431512985,-0.7568407809383868,0.10998967467876497
p3_2_weight_only,26.04901706909521,29.232524567413495,35.78415194093712,39.56756203920658,0.906994556411487,1.5126330278912385,27.166817807825826,28.44822632805793,3.183507498318285,3.7834100982694565,0.6056384714797516,1.2814085202321053
p3_2_full,26.04901706909521,32.71748584754389,35.78415194093712,42.66880155156955,0.906994556411487,0.03925578257277489,27.166817807825826,28.40429073823562,6.6684687784486805,6.8846496106324295,-0.8677387738387121,1.237472930409794
