time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.21211208011646,45.21211208011646,1,45.21211208011646,45.21211208011646,0.0
,,2,,,,,,,29.773417961077776,29.773417961077776,1,29.773417961077776,29.773417961077776,0.0
,,3,,,,,,,30.199373423789584,30.199373423789584,1,30.199373423789584,30.199373423789584,0.0
,,4,,,,,,,30.435744987265352,30.435744987265352,1,30.435744987265352,30.435744987265352,0.0
,,5,,,,,,,37.078314884002396,37.078314884002396,1,37.078314884002396,37.078314884002396,0.0
,,6,,,,,,,37.76260843158805,37.76260843158805,1,37.76260843158805,37.76260843158805,0.0
,,7,,,,,,,30.60654090665586,30.60654090665586,1,30.60654090665586,30.60654090665586,0.0
,,8,,,,,,,37.9465237851949,37.9465237851949,1,37.9465237851949,37.9465237851949,0.0
,,9,,,,,,,30.425682391543546,30.425682391543546,1,30.425682391543546,30.425682391543546,0.0
,,10,,,,,,,27.586098595133784,27.586098595133784,1,27.586098595133784,27.586098595133784,0.0
,,11,,,,,,,27.814003069795827,27.814003069795827,1,27.814003069795827,27.814003069795827,0.0
,,12,,,,,,,29.480388247772737,29.480388247772737,1,29.480388247772737,29.480388247772737,0.0
