time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.42148944497695,70.19048344156342,25.405115791767503,47.41199938161004
24287,2023,12,184,22377.0,29.441967148735205,76.54635291619098,35.805592330828674,124.22017412823564
24288,2024,1,176,15053.0,41.86943396473243,92.73893251822803,35.81026076540439,73.71988720022324
24289,2024,2,176,10004.0,33.48712364829453,25.49777640363556,19.034385510087414,33.81263321516195
24290,2024,3,176,16751.0,29.754805654101318,29.839047548539614,28.319474404082452,58.75464498557788
24291,2024,4,176,12136.0,29.820341731645556,52.697203191673914,20.562481094048323,37.332790126539145
24292,2024,5,176,16078.0,38.550986372871414,88.16475164085261,35.21720221039924,63.227110736234295
24293,2024,6,176,12787.0,37.74977780555723,88.15506766438695,27.4265004999807,40.76472438951587
24294,2024,7,176,15121.0,31.782239599871055,81.06177554317354,27.30563891986649,43.42394189903964
24295,2024,8,176,19165.0,35.879866932386044,85.47745996331902,39.070321009044235,61.831477431664005
24296,2024,9,176,21348.0,29.992125661369318,77.87854181558451,36.37908514880183,66.34029120390285
24297,2024,10,176,24947.0,28.399577804024144,81.85016776595955,40.254787924828996,67.91231425400655
