time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,41.925940621856256,41.925940621856256,1,41.925940621856256,41.925940621856256,0.0
,,2,,,,,,,30.097794232555653,30.097794232555653,1,30.097794232555653,30.097794232555653,0.0
,,3,,,,,,,31.158238520172105,31.158238520172105,1,31.158238520172105,31.158238520172105,0.0
,,4,,,,,,,30.318683808702072,30.318683808702072,1,30.318683808702072,30.318683808702072,0.0
,,5,,,,,,,36.05137195347646,36.05137195347646,1,36.05137195347646,36.05137195347646,0.0
,,6,,,,,,,40.84032697258257,40.84032697258257,1,40.84032697258257,40.84032697258257,0.0
,,7,,,,,,,29.253406176413232,29.253406176413232,1,29.253406176413232,29.253406176413232,0.0
,,8,,,,,,,36.023677163027905,36.023677163027905,1,36.023677163027905,36.023677163027905,0.0
,,9,,,,,,,30.163481530388385,30.163481530388385,1,30.163481530388385,30.163481530388385,0.0
,,10,,,,,,,27.734175827883572,27.734175827883572,1,27.734175827883572,27.734175827883572,0.0
,,11,,,,,,,28.44461745623013,28.44461745623013,1,28.44461745623013,28.44461745623013,0.0
,,12,,,,,,,29.505431083745755,29.505431083745755,1,29.505431083745755,29.505431083745755,0.0
