experiment,wmape_weighted_base,wmape_weighted_exp,phase3_score_base,phase3_score_exp,peak_std_base,peak_std_exp,dec_mean_base,dec_mean_exp,delta_wmape_weighted,delta_phase3_score,delta_peak_std,delta_dec_mean
full_t4000,31.50025259673061,31.335542921919824,43.33758772306746,43.153849578915185,0.8784939267959765,1.078829866372063,33.193461841822426,32.99599768686386,-0.16470967481078702,-0.1837381441522723,0.20033593957608653,-0.19746415495856695
full_t3600,31.50025259673061,31.398451067109296,43.33758772306746,43.22679308987842,0.8784939267959765,1.0948013141723267,33.193461841822426,33.01326198350298,-0.10180152962131572,-0.11079463318903748,0.21630738737635025,-0.18019985831944751
full_t3200,31.50025259673061,31.42908398912127,43.33758772306746,43.28089345160676,0.8784939267959765,0.9778710470422608,33.193461841822426,33.16383343064263,-0.07116860760934074,-0.0566942714606995,0.09937712024628431,-0.02962841117979309
