time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.73676072782545,45.73676072782545,1,45.73676072782545,45.73676072782545,0.0
,,2,,,,,,,31.931289982610444,31.931289982610444,1,31.931289982610444,31.931289982610444,0.0
,,3,,,,,,,32.34022575240984,32.34022575240984,1,32.34022575240984,32.34022575240984,0.0
,,4,,,,,,,30.736509663008732,30.736509663008732,1,30.736509663008732,30.736509663008732,0.0
,,5,,,,,,,36.09820476219301,36.09820476219301,1,36.09820476219301,36.09820476219301,0.0
,,6,,,,,,,41.07603478965623,41.07603478965623,1,41.07603478965623,41.07603478965623,0.0
,,7,,,,,,,30.76148625264684,30.76148625264684,1,30.76148625264684,30.76148625264684,0.0
,,8,,,,,,,36.59434339570723,36.59434339570723,1,36.59434339570723,36.59434339570723,0.0
,,9,,,,,,,28.41752959701592,28.41752959701592,1,28.41752959701592,28.41752959701592,0.0
,,10,,,,,,,27.55190814667012,27.55190814667012,1,27.55190814667012,27.55190814667012,0.0
,,11,,,,,,,28.777386410876055,28.777386410876055,1,28.777386410876055,28.777386410876055,0.0
,,12,,,,,,,28.733848888436782,28.733848888436782,1,28.733848888436782,28.733848888436782,0.0
