time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,29.180843175529382,67.88409248851745,27.035099652893983,49.78218312348875
24287,2023,12,184,22377.0,29.118994054199813,75.6960087797322,35.412811410371155,131.87867724051776
24288,2024,1,176,15053.0,43.39160962708216,92.712844163627,37.11215339298113,74.20437851287537
24289,2024,2,176,10004.0,25.631605952936802,23.07291998784465,14.569237838248853,27.32887285622785
24290,2024,3,176,16751.0,29.819385117128093,90.69019350175286,28.38093864187572,58.5740480084068
24291,2024,4,176,12136.0,32.27394905421892,33.452451782692386,22.254354870568225,40.36748033778133
24292,2024,5,176,16078.0,38.80216464244716,87.12639671284671,35.44665926825372,62.93957642808068
24293,2024,6,176,12787.0,40.76850725022821,92.47711915939514,29.61971035276524,45.65057839908121
24294,2024,7,176,15121.0,29.884107079642853,79.96524445711746,25.674862679049976,42.42999749213368
24295,2024,8,176,19165.0,36.58992288088265,85.86154045553353,39.84351545523387,63.24483427543475
24296,2024,9,176,21348.0,30.024786414460237,79.96050096802104,36.41870115772143,66.25235953094767
24297,2024,10,176,24947.0,26.79439350928782,82.73189862384118,37.97953039069336,66.66304866251785
