time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.66138648359926,71.25585977496027,26.5538399666259,49.30324777474979
24287,2023,12,184,22377.0,29.9842347353056,76.89266962191871,36.465066340865945,126.46952160138801
24288,2024,1,176,15053.0,44.22349934123662,92.22864838987164,37.82365543088834,72.03951812222815
24289,2024,2,176,10004.0,28.347302005452786,24.494022858547144,16.11286416264487,29.448914734483655
24290,2024,3,176,16751.0,33.67861684306101,37.14705051007849,32.05400629193835,63.63634511559784
24291,2024,4,176,12136.0,29.901697613788368,33.785111238105266,20.618579672780438,37.88199049348711
24292,2024,5,176,16078.0,36.99619099485264,88.09751142441804,33.7968612963205,57.169136165195404
24293,2024,6,176,12787.0,38.39100633370053,90.0911914814256,27.892374885740267,43.403677437022324
24294,2024,7,176,15121.0,32.15411743686063,80.57260895640518,27.62513691833918,45.48041019331327
24295,2024,8,176,19165.0,35.55034786013574,84.2947397994391,38.711500951108036,61.503949595112665
24296,2024,9,176,21348.0,28.763883412372405,78.07977027846476,34.889283129961704,65.6083159751524
24297,2024,10,176,24947.0,27.828861363952505,80.55446295065664,39.44582979809791,70.60313803499626
