time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.8873617540486,45.8873617540486,1,45.8873617540486,45.8873617540486,0.0
,,2,,,,,,,27.97242771388705,27.97242771388705,1,27.97242771388705,27.97242771388705,0.0
,,3,,,,,,,32.698460263184145,32.698460263184145,1,32.698460263184145,32.698460263184145,0.0
,,4,,,,,,,31.994779736270058,31.994779736270058,1,31.994779736270058,31.994779736270058,0.0
,,5,,,,,,,37.365175692597234,37.365175692597234,1,37.365175692597234,37.365175692597234,0.0
,,6,,,,,,,39.52997215406651,39.52997215406651,1,39.52997215406651,39.52997215406651,0.0
,,7,,,,,,,31.278393575160475,31.278393575160475,1,31.278393575160475,31.278393575160475,0.0
,,8,,,,,,,36.29109451417259,36.29109451417259,1,36.29109451417259,36.29109451417259,0.0
,,9,,,,,,,29.416467446347376,29.416467446347376,1,29.416467446347376,29.416467446347376,0.0
,,10,,,,,,,28.481564619340293,28.481564619340293,1,28.481564619340293,28.481564619340293,0.0
,,11,,,,,,,28.848987331088775,28.848987331088775,1,28.848987331088775,28.848987331088775,0.0
,,12,,,,,,,31.165599888338296,31.165599888338296,1,31.165599888338296,31.165599888338296,0.0
