time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.587012190098857,71.52361006854697,25.558467217642132,46.28575993081192
24287,2023,12,184,22377.0,30.050505220822654,76.76151211708341,36.54566061556242,132.04218424951677
24288,2024,1,176,15053.0,45.26856113517595,93.09978306863187,38.71748015726157,78.61041622284304
24289,2024,2,176,10004.0,27.55287291499299,24.03731411494448,15.661303445544878,26.897077430932768
24290,2024,3,176,16751.0,31.577936732511553,30.240974838192546,30.054660125358012,58.04638160865408
24291,2024,4,176,12136.0,30.387799074698528,30.4654118957213,20.95376872559894,38.223084945552806
24292,2024,5,176,16078.0,37.950201502430644,85.51540632703521,34.668371577049996,60.99295387952758
24293,2024,6,176,12787.0,37.11506126861494,84.79920828071236,26.965357297828362,40.91775092814236
24294,2024,7,176,15121.0,29.66307955377257,78.8860273336029,25.484967382533807,42.2506026807969
24295,2024,8,176,19165.0,37.02142336352034,87.43911612561935,40.31338515692428,64.1075719681942
24296,2024,9,176,21348.0,29.49955934815482,78.71067197260302,35.78162460025052,66.47987701682545
24297,2024,10,176,24947.0,27.71433924597305,82.30467156731915,39.28350120280056,67.76046317869988
