time_key,year,month,n_test,sum_abs_y,wmape_base,wmape,wmape_gain,smape,mae,rmse,corr_log_mean_abs,corr_log_mean
24277,2023,2,184,16291.0,,33.14881781672372,,71.37742844287911,29.349314731100332,39.6649617160063,,
24278,2023,3,184,15072.0,,31.896196125419273,,66.42338331488654,26.127145000126053,42.41838309973055,,
24279,2023,4,184,13972.0,,28.097646925123787,,68.08746735291217,21.335887110751607,27.698231155959515,,
24280,2023,5,184,15015.0,,27.151036524510648,,68.71131566838342,22.156131163887355,31.166480709094312,,
24281,2023,6,184,13978.0,,37.848580830222396,,73.40913621764575,28.752579502437424,36.262993507210936,,
24282,2023,7,184,15509.0,,25.12496308974782,,67.28827747573473,21.177339812983636,26.379980097819853,,
24283,2023,8,184,15248.0,,24.628162471595118,,65.47750267105546,20.409251161243606,28.909799023866153,,
24284,2023,9,184,15517.0,,30.25165372743906,,72.7674066587766,25.51167993960173,37.36390357476216,,
24285,2023,10,184,17595.0,,25.006792719440725,,69.32569013157965,23.912745537965193,34.4261243581868,,
24286,2023,11,184,17047.0,,34.68511543043437,,74.39543094963594,32.134628409924716,53.442190384679925,,
24287,2023,12,184,22377.0,,33.02326281663,,71.24124560596887,40.16095391563747,129.65328464448223,,
24288,2024,1,176,15053.0,,47.42620960150194,,90.1924501783848,40.562882564284585,77.417441797786,,
24289,2024,2,176,10004.0,,54.26479672870842,,96.65148283103593,30.844603776931763,44.553432053575435,,
24290,2024,3,176,16751.0,,35.43042713589088,,89.51134175259277,33.72131164507432,54.042256723945265,,
24291,2024,4,176,12136.0,,36.393564691964784,,90.6675177760745,25.09501710805026,32.41417995251902,,
24292,2024,5,176,16078.0,,30.864023494993308,,57.352407727344115,28.19498691775582,47.859023218161404,,
24293,2024,6,176,12787.0,,38.21462203276636,,66.39143711679385,27.76422567801042,38.69753990337291,,
24294,2024,7,176,15121.0,,26.157890429817478,,58.033158759620264,22.473492113026705,29.780574652705948,,
24295,2024,8,176,19165.0,,34.85803912148101,,60.60395645081058,37.95763180472634,56.619888063335274,,
24296,2024,9,176,21348.0,,29.5823667164217,,59.240910680288984,35.882066173986956,57.02601764274418,,
24297,2024,10,176,24947.0,,21.858032640342547,,48.75029834720001,30.98251933401281,52.640037679015,,
