time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,44.88319740541375,44.88319740541375,1,44.88319740541375,44.88319740541375,0.0
,,2,,,,,,,31.933753277187797,31.933753277187797,1,31.933753277187797,31.933753277187797,0.0
,,3,,,,,,,31.157619045418638,31.157619045418638,1,31.157619045418638,31.157619045418638,0.0
,,4,,,,,,,29.000148205306665,29.000148205306665,1,29.000148205306665,29.000148205306665,0.0
,,5,,,,,,,35.282500873926296,35.282500873926296,1,35.282500873926296,35.282500873926296,0.0
,,6,,,,,,,36.52347988646046,36.52347988646046,1,36.52347988646046,36.52347988646046,0.0
,,7,,,,,,,29.97582946497172,29.97582946497172,1,29.97582946497172,29.97582946497172,0.0
,,8,,,,,,,37.54852857393007,37.54852857393007,1,37.54852857393007,37.54852857393007,0.0
,,9,,,,,,,29.830579314386483,29.830579314386483,1,29.830579314386483,29.830579314386483,0.0
,,10,,,,,,,28.317157426578916,28.317157426578916,1,28.317157426578916,28.317157426578916,0.0
,,11,,,,,,,27.22656575033123,27.22656575033123,1,27.22656575033123,27.22656575033123,0.0
,,12,,,,,,,29.50014031206963,29.50014031206963,1,29.50014031206963,29.50014031206963,0.0
