time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,48.36710358059696,48.36710358059696,1,48.36710358059696,48.36710358059696,0.0
,,2,,,,,,,27.977806801438902,27.977806801438902,1,27.977806801438902,27.977806801438902,0.0
,,3,,,,,,,32.434290646519,32.434290646519,1,32.434290646519,32.434290646519,0.0
,,4,,,,,,,32.93812493077029,32.93812493077029,1,32.93812493077029,32.93812493077029,0.0
,,5,,,,,,,37.662513065824264,37.662513065824264,1,37.662513065824264,37.662513065824264,0.0
,,6,,,,,,,38.21614764631962,38.21614764631962,1,38.21614764631962,38.21614764631962,0.0
,,7,,,,,,,29.98615497691982,29.98615497691982,1,29.98615497691982,29.98615497691982,0.0
,,8,,,,,,,36.036429426529516,36.036429426529516,1,36.036429426529516,36.036429426529516,0.0
,,9,,,,,,,29.066438559104363,29.066438559104363,1,29.066438559104363,29.066438559104363,0.0
,,10,,,,,,,26.724691378415848,26.724691378415848,1,26.724691378415848,26.724691378415848,0.0
,,11,,,,,,,27.788787764818153,27.788787764818153,1,27.788787764818153,27.788787764818153,0.0
,,12,,,,,,,29.111429944628735,29.111429944628735,1,29.111429944628735,29.111429944628735,0.0
