experiment,time_key,delta_wmape,wmape_base,wmape_exp,month,sum_abs_y
p3_2_loss_only_t650,24282,-1.3017294409910782,16.664576753904303,15.362847312913225,7,15509.0
p3_2_loss_only_t650,24283,1.7093169709045704,17.547294710903767,19.256611681808337,8,15248.0
p3_2_loss_only_t650,24284,-0.3082113026603466,20.814237576398774,20.506026273738428,9,15517.0
p3_2_loss_only_t650,24285,0.37087338511297574,21.10190308520226,21.472776470315235,10,17595.0
p3_2_loss_only_t650,24286,-2.0960416548316694,31.62929449924977,29.5332528444181,11,17047.0
p3_2_loss_only_t650,24287,-2.53451574777333,30.44050124465504,27.90598549688171,12,22377.0
p3_2_loss_only_t650,24288,-4.083613728605606,33.84233161610067,29.758717887495067,1,15053.0
p3_2_loss_only_t650,24289,4.5159745732507055,27.158028080837703,31.674002654088408,2,10004.0
p3_2_loss_only_t650,24290,-1.4843790370260237,30.5647002781511,29.080321241125077,3,16751.0
p3_2_loss_only_t650,24291,-2.9767804247845753,28.4971026598389,25.520322235054326,4,12136.0
p3_2_loss_only_t650,24292,0.9443889278030824,29.03539971354497,29.97978864134805,5,16078.0
p3_2_loss_only_t650,24293,-2.5066802553253282,25.33480571561063,22.828125460285303,6,12787.0
p3_2_loss_only_t650,24294,0.294528052568932,16.741959052255847,17.03648710482478,7,15121.0
p3_2_loss_only_t650,24295,0.763177850149809,30.917802642133815,31.680980492283624,8,19165.0
p3_2_loss_only_t650,24296,1.8074864437512232,26.19214295804869,27.999629401799915,9,21348.0
p3_2_loss_only_t650,24297,-1.789168034250757,20.47768545092459,18.688517416673832,10,24947.0
p3_2_weight_only_t650,24277,-1.628393132806,30.12222196952768,28.49382883672168,2,16291.0
p3_2_weight_only_t650,24278,-2.1900602629098813,39.345507551814606,37.155447288904725,3,15072.0
p3_2_weight_only_t650,24279,0.3856879291853872,19.61005993449787,19.995747863683256,4,13972.0
p3_2_weight_only_t650,24280,2.857244973006722,17.930024695178588,20.78726966818531,5,15015.0
p3_2_weight_only_t650,24281,1.7155331822525532,28.94305604043482,30.65858922268737,6,13978.0
p3_2_weight_only_t650,24282,1.7129222456901765,16.664576753904303,18.37749899959448,7,15509.0
p3_2_weight_only_t650,24283,1.722634546203416,17.547294710903767,19.269929257107183,8,15248.0
p3_2_weight_only_t650,24284,0.9288681163408512,20.814237576398774,21.743105692739626,9,15517.0
p3_2_weight_only_t650,24285,-0.10622191790975677,21.10190308520226,20.995681167292503,10,17595.0
p3_2_weight_only_t650,24286,-0.39235239965352875,31.62929449924977,31.23694209959624,11,17047.0
p3_2_weight_only_t650,24287,-3.6727295476777897,30.44050124465504,26.76777169697725,12,22377.0
p3_2_weight_only_t650,24288,3.9799937467468,33.84233161610067,37.82232536284747,1,15053.0
p3_2_weight_only_t650,24289,7.016751953790369,27.158028080837703,34.17478003462807,2,10004.0
p3_2_weight_only_t650,24290,-1.465762191547629,30.5647002781511,29.09893808660347,3,16751.0
p3_2_weight_only_t650,24291,1.4374800005274757,28.4971026598389,29.934582660366377,4,12136.0
p3_2_weight_only_t650,24292,-0.13618541348731839,29.03539971354497,28.89921430005765,5,16078.0
p3_2_weight_only_t650,24293,-0.6094830265294711,25.33480571561063,24.72532268908116,6,12787.0
p3_2_weight_only_t650,24294,3.7525198906788226,16.741959052255847,20.49447894293467,7,15121.0
p3_2_weight_only_t650,24295,-2.393063906898014,30.917802642133815,28.5247387352358,8,19165.0
p3_2_weight_only_t650,24296,0.08164566845756838,26.19214295804869,26.27378862650626,9,21348.0
p3_2_weight_only_t650,24297,-2.232942403846547,20.47768545092459,18.244743047078043,10,24947.0
