experiment,wmape_weighted_base,wmape_weighted_exp,phase3_score_base,phase3_score_exp,peak_std_base,peak_std_exp,dec_mean_base,dec_mean_exp,delta_wmape_weighted,delta_phase3_score,delta_peak_std,delta_dec_mean
p3_2_loss_only_t650,25.857161500841404,25.890738539645422,36.721487879408855,35.94549640761563,0.840603771752758,1.1506517762464294,30.440501244655042,27.90598549688171,0.033577038804018855,-0.7759914717932261,0.3100480044936714,-2.5345157477733338
p3_2_weight_only_t650,25.857161500841404,26.030672504690806,36.721487879408855,36.18943777312537,0.840603771752758,3.1601806979701,30.440501244655042,26.76777169697725,0.1735110038494021,-0.532050106283485,2.319576926217342,-3.6727295476777932
p3_2_full_t650,25.857161500841404,32.3939300814712,36.721487879408855,44.32310787747801,0.840603771752758,1.1173588916992985,30.440501244655042,33.2852516373771,6.5367685806297935,7.601619998069154,0.27675511994654045,2.8447503927220588
