time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,51.29052386624636,51.29052386624636,1,51.29052386624636,51.29052386624636,0.0
,,2,,,,,,,33.23913507825015,33.23913507825015,1,33.23913507825015,33.23913507825015,0.0
,,3,,,,,,,32.84656969762419,32.84656969762419,1,32.84656969762419,32.84656969762419,0.0
,,4,,,,,,,25.963433956080234,25.963433956080234,1,25.963433956080234,25.963433956080234,0.0
,,5,,,,,,,37.26251733411427,37.26251733411427,1,37.26251733411427,37.26251733411427,0.0
,,6,,,,,,,34.78969469473497,34.78969469473497,1,34.78969469473497,34.78969469473497,0.0
,,7,,,,,,,28.472498679498308,28.472498679498308,1,28.472498679498308,28.472498679498308,0.0
,,8,,,,,,,37.77352204963632,37.77352204963632,1,37.77352204963632,37.77352204963632,0.0
,,9,,,,,,,30.917663187144957,30.917663187144957,1,30.917663187144957,30.917663187144957,0.0
,,10,,,,,,,29.098492910234874,29.098492910234874,1,29.098492910234874,29.098492910234874,0.0
,,11,,,,,,,27.981815003020643,27.981815003020643,1,27.981815003020643,27.981815003020643,0.0
,,12,,,,,,,30.50268431053256,30.50268431053256,1,30.50268431053256,30.50268431053256,0.0
