time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.07385208380678,46.07385208380678,1,46.07385208380678,46.07385208380678,0.0
,,2,,,,,,,29.608110213979582,29.608110213979582,1,29.608110213979582,29.608110213979582,0.0
,,3,,,,,,,28.01457508477569,28.01457508477569,1,28.01457508477569,28.01457508477569,0.0
,,4,,,,,,,31.7001507522275,31.7001507522275,1,31.7001507522275,31.7001507522275,0.0
,,5,,,,,,,38.04618668783967,38.04618668783967,1,38.04618668783967,38.04618668783967,0.0
,,6,,,,,,,39.32439001326664,39.32439001326664,1,39.32439001326664,39.32439001326664,0.0
,,7,,,,,,,29.63679812263476,29.63679812263476,1,29.63679812263476,29.63679812263476,0.0
,,8,,,,,,,36.44579945188546,36.44579945188546,1,36.44579945188546,36.44579945188546,0.0
,,9,,,,,,,29.189754897129745,29.189754897129745,1,29.189754897129745,29.189754897129745,0.0
,,10,,,,,,,27.104684423747422,27.104684423747422,1,27.104684423747422,27.104684423747422,0.0
,,11,,,,,,,27.625875807927507,27.625875807927507,1,27.625875807927507,27.625875807927507,0.0
,,12,,,,,,,28.59622482053635,28.59622482053635,1,28.59622482053635,28.59622482053635,0.0
