time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,30.05018514554757,74.38434751448611,27.84051664000812,49.79868609587457
24287,2023,12,184,22377.0,29.621863836865103,77.13884193250955,36.024372123778825,129.16652774853173
24288,2024,1,176,15053.0,44.551349000259286,92.18940476892797,38.104060028460395,77.98990567938296
24289,2024,2,176,10004.0,30.412751730473907,25.557620818063043,17.286884563162555,30.869820445759316
24290,2024,3,176,16751.0,33.277255169543665,40.72756348687007,31.672005758240108,67.88817935945647
24291,2024,4,176,12136.0,31.23892891274741,31.84337446018313,21.540661436653554,40.73478808664738
24292,2024,5,176,16078.0,36.40866999627835,84.83111541209105,33.260147511372914,56.456916151520744
24293,2024,6,176,12787.0,37.98388168437573,84.25498748577294,27.59658494875639,42.79903212567024
24294,2024,7,176,15121.0,30.84468319215911,78.02734923363533,26.500139462990788,43.25085347361242
24295,2024,8,176,19165.0,35.81196042810533,85.61060949786517,38.996376227536295,62.099455370770904
24296,2024,9,176,21348.0,29.965200611698002,77.65366817042303,36.34642628741641,66.80568695201347
24297,2024,10,176,24947.0,27.419391553243006,82.22040483704274,38.86542960674735,67.13300566709435
