time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.975687371749146,45.975687371749146,1,45.975687371749146,45.975687371749146,0.0
,,2,,,,,,,27.777901040625387,27.777901040625387,1,27.777901040625387,27.777901040625387,0.0
,,3,,,,,,,30.41474956989381,30.41474956989381,1,30.41474956989381,30.41474956989381,0.0
,,4,,,,,,,29.718613472784313,29.718613472784313,1,29.718613472784313,29.718613472784313,0.0
,,5,,,,,,,38.20195919696019,38.20195919696019,1,38.20195919696019,38.20195919696019,0.0
,,6,,,,,,,36.85127054404695,36.85127054404695,1,36.85127054404695,36.85127054404695,0.0
,,7,,,,,,,29.79536451719888,29.79536451719888,1,29.79536451719888,29.79536451719888,0.0
,,8,,,,,,,37.12986537068969,37.12986537068969,1,37.12986537068969,37.12986537068969,0.0
,,9,,,,,,,30.420404520066835,30.420404520066835,1,30.420404520066835,30.420404520066835,0.0
,,10,,,,,,,28.333343726208764,28.333343726208764,1,28.333343726208764,28.333343726208764,0.0
,,11,,,,,,,26.732886135137758,26.732886135137758,1,26.732886135137758,26.732886135137758,0.0
,,12,,,,,,,29.462230690249786,29.462230690249786,1,29.462230690249786,29.462230690249786,0.0
