time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.231354836273198,66.2740529030921,25.228962276845067,46.53348889984575
24287,2023,12,184,22377.0,29.55155358217635,75.59397467374671,35.938864918932616,126.96226617025091
24288,2024,1,176,15053.0,45.41626760977407,93.20293284902588,38.8438111551096,74.82283191292929
24289,2024,2,176,10004.0,28.173556467505783,24.78610603723149,16.014105619370902,26.373372005584294
24290,2024,3,176,16751.0,31.303977986685673,34.39170301846865,29.793916775850665,58.735856833187846
24291,2024,4,176,12136.0,30.024838427424562,30.39616223784082,20.7034908610923,37.66508456380695
24292,2024,5,176,16078.0,37.7404259497635,85.10190294721241,34.47673684206236,60.462812089818435
24293,2024,6,176,12787.0,37.36231728372778,82.76901011532387,27.14499722199018,40.66566132098394
24294,2024,7,176,15121.0,29.705578861028947,79.27477375442618,25.52148056577379,42.20348109471408
24295,2024,8,176,19165.0,36.7597144023553,86.35364020896849,40.02840491597382,63.209699878434954
24296,2024,9,176,21348.0,29.576738345750165,78.3812089091006,35.87523921619742,67.13381777978135
24297,2024,10,176,24947.0,27.66702814051888,82.54974692601974,39.216440398950255,68.17489741954161
