time_key,year,month,n_test,sum_abs_y,wmape_base,wmape,wmape_gain,smape,mae,rmse,corr_log_mean_abs,corr_log_mean
24277,2023,2,184,16291.0,,33.01827180935133,,71.27867857374433,29.233731850333836,39.52953457275932,,
24278,2023,3,184,15072.0,,31.850251561770264,,66.5957218700394,26.08951040972834,41.79996698821724,,
24279,2023,4,184,13972.0,,28.480970064343953,,68.28300778921202,21.626962703207266,28.033466425981054,,
24280,2023,5,184,15015.0,,27.493687228603914,,68.97756701743259,22.43574531181999,31.396967748904792,,
24281,2023,6,184,13978.0,,37.86826032070084,,73.44319037206624,28.76752949797589,36.22009000182821,,
24282,2023,7,184,15509.0,,25.192760878539623,,67.30545021459619,21.23448524267777,26.31097812331388,,
24283,2023,8,184,15248.0,,24.754340250869863,,65.566716294244,20.513814138329547,29.05882324256705,,
24284,2023,9,184,15517.0,,30.474766033507194,,72.9803854481349,25.69983394249626,37.155642186790395,,
24285,2023,10,184,17595.0,,25.24053246773722,,69.38922067519377,24.136259172273718,34.427977041682624,,
24286,2023,11,184,17047.0,,34.80329751311044,,74.40539499882925,32.24412025576053,53.417153196557244,,
24287,2023,12,184,22377.0,,33.04050579549225,,71.1809401667823,40.181923814441845,129.08645334316432,,
24288,2024,1,176,15053.0,,46.89464845317136,,90.11472706336077,40.10824677077207,75.79678994189513,,
24289,2024,2,176,10004.0,,55.52519743369132,,97.21169974964738,31.56102699583227,44.83278521680104,,
24290,2024,3,176,16751.0,,35.65866917711565,,89.58544970612377,33.93854360146956,53.769411009755395,,
24291,2024,4,176,12136.0,,36.72539441304216,,90.68444181934287,25.323828783902254,32.63667511395824,,
24292,2024,5,176,16078.0,,31.16813211954712,,57.839455738464906,28.472797057845376,47.499375618728735,,
24293,2024,6,176,12787.0,,38.44653232723924,,66.607794380485,27.93271641297774,38.77594785616489,,
24294,2024,7,176,15121.0,,26.539209483280185,,58.3552143888265,22.80110151117498,30.210324144372493,,
24295,2024,8,176,19165.0,,34.8048982488372,,60.609070726666026,37.89976562153209,56.16143825962811,,
24296,2024,9,176,21348.0,,29.69100367649901,,59.42663065812096,36.01383786851709,56.71960971264836,,
24297,2024,10,176,24947.0,,21.976342699917378,,48.83375723740921,31.15021712129766,53.08245314939177,,
