time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.949982897449388,73.05187523695867,25.894747742001073,49.13791073995434
24287,2023,12,184,22377.0,31.003755442024683,74.2336191933046,37.704947582944904,133.50119009822708
24288,2024,1,176,15053.0,43.317225763236124,92.84495964592577,37.04853405761326,74.67039719834753
24289,2024,2,176,10004.0,28.9046292595074,24.538532327054952,16.42965404046091,28.519253360837457
24290,2024,3,176,16751.0,31.72273008554271,56.6834634722003,30.192468844484427,59.664963324461624
24291,2024,4,176,12136.0,29.543972210884245,30.081693433460664,20.371911747232456,37.13766466260732
24292,2024,5,176,16078.0,36.95888611418134,84.10558989757484,33.76278243998907,58.29677826000428
24293,2024,6,176,12787.0,35.67385144785803,80.76796177597546,25.918269230895486,39.11827130538448
24294,2024,7,176,15121.0,28.826141706295406,77.60781339784889,24.765914133005275,41.80713739609727
24295,2024,8,176,19165.0,37.94378732505557,86.95921077399316,41.31776614117557,65.48332250381047
24296,2024,9,176,21348.0,30.794330244434516,79.1313220672817,37.35212284421522,69.34526013087329
24297,2024,10,176,24947.0,28.924219853543832,82.12227826051081,40.99843822081579,70.1625811181928
