time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,43.317225763236124,43.317225763236124,1,43.317225763236124,43.317225763236124,0.0
,,2,,,,,,,28.9046292595074,28.9046292595074,1,28.9046292595074,28.9046292595074,0.0
,,3,,,,,,,31.72273008554271,31.72273008554271,1,31.72273008554271,31.72273008554271,0.0
,,4,,,,,,,29.543972210884245,29.543972210884245,1,29.543972210884245,29.543972210884245,0.0
,,5,,,,,,,36.95888611418134,36.95888611418134,1,36.95888611418134,36.95888611418134,0.0
,,6,,,,,,,35.67385144785803,35.67385144785803,1,35.67385144785803,35.67385144785803,0.0
,,7,,,,,,,28.826141706295406,28.826141706295406,1,28.826141706295406,28.826141706295406,0.0
,,8,,,,,,,37.94378732505557,37.94378732505557,1,37.94378732505557,37.94378732505557,0.0
,,9,,,,,,,30.794330244434516,30.794330244434516,1,30.794330244434516,30.794330244434516,0.0
,,10,,,,,,,28.924219853543832,28.924219853543832,1,28.924219853543832,28.924219853543832,0.0
,,11,,,,,,,27.949982897449388,27.949982897449388,1,27.949982897449388,27.949982897449388,0.0
,,12,,,,,,,31.003755442024683,31.003755442024683,1,31.003755442024683,31.003755442024683,0.0
