time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,26.459136493646422,67.37615918590251,24.51352716343427,44.53175557963612
24287,2023,12,184,22377.0,28.37118720115983,74.95584758981816,34.50337260871487,125.14534364578115
24288,2024,1,176,15053.0,45.60713284901116,93.05406842771521,39.00705515773665,68.08433423094465
24289,2024,2,176,10004.0,30.52302839754538,26.26497677643976,17.349566823241137,30.50041578256621
24290,2024,3,176,16751.0,30.499774656472766,28.059842902246697,29.028507117646324,56.025858662319614
24291,2024,4,176,12136.0,30.671464814591616,30.72236086782705,21.14936914715249,39.301263658360774
24292,2024,5,176,16078.0,34.6332625911519,84.15844580470248,31.6382724966216,53.33271156710584
24293,2024,6,176,12787.0,37.47897605978785,84.61475219732979,27.22975379980155,40.57938089057861
24294,2024,7,176,15121.0,29.909338969378634,80.13526218712965,25.696540599771268,42.479278180602655
24295,2024,8,176,19165.0,38.06256639513631,88.5390857749564,41.44710710015838,65.11172584505128
24296,2024,9,176,21348.0,28.994806083563535,79.2580391380572,35.1693818336315,64.68133504632677
24297,2024,10,176,24947.0,27.723863001667336,85.50342541399151,39.29700058537472,66.65374924748018
