time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,47.5780606890411,47.5780606890411,1,47.5780606890411,47.5780606890411,0.0
,,2,,,,,,,31.796476399054885,31.796476399054885,1,31.796476399054885,31.796476399054885,0.0
,,3,,,,,,,30.53597600228084,30.53597600228084,1,30.53597600228084,30.53597600228084,0.0
,,4,,,,,,,33.465380142871844,33.465380142871844,1,33.465380142871844,33.465380142871844,0.0
,,5,,,,,,,37.05816297880071,37.05816297880071,1,37.05816297880071,37.05816297880071,0.0
,,6,,,,,,,38.019365486599725,38.019365486599725,1,38.019365486599725,38.019365486599725,0.0
,,7,,,,,,,31.31778614960774,31.31778614960774,1,31.31778614960774,31.31778614960774,0.0
,,8,,,,,,,35.90534065637118,35.90534065637118,1,35.90534065637118,35.90534065637118,0.0
,,9,,,,,,,30.774237853244863,30.774237853244863,1,30.774237853244863,30.774237853244863,0.0
,,10,,,,,,,26.902555239958943,26.902555239958943,1,26.902555239958943,26.902555239958943,0.0
,,11,,,,,,,26.443432527372536,26.443432527372536,1,26.443432527372536,26.443432527372536,0.0
,,12,,,,,,,27.740869552942677,27.740869552942677,1,27.740869552942677,27.740869552942677,0.0
