time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,26.34619376133803,65.53862310500108,24.408889404865725,44.44601777728692
24287,2023,12,184,22377.0,29.44795832182528,72.90341921910311,35.81287844388501,131.8093761107532
24288,2024,1,176,15053.0,44.15225185824011,92.42851003369879,37.76271859216411,75.32039918697005
24289,2024,2,176,10004.0,27.62103657355976,25.73475064526481,15.700048288743853,26.87715931379702
24290,2024,3,176,16751.0,31.70554514482944,29.54756422222501,30.176112881877156,57.36778821672765
24291,2024,4,176,12136.0,32.00542033047773,31.247807912221422,22.0691921096976,38.805306511813065
24292,2024,5,176,16078.0,37.18080961642801,86.40559448285629,33.96551460300736,59.75552955309866
24293,2024,6,176,12787.0,41.98596716746703,89.38786782617638,30.504236486954596,44.986646455214256
24294,2024,7,176,15121.0,31.643718342075456,80.30397450032449,27.186628696052438,43.759171779933475
24295,2024,8,176,19165.0,36.60302650099013,84.8697240256967,39.857784255197494,63.24538876702962
24296,2024,9,176,21348.0,28.61971423057195,77.04333277250295,34.71441246558239,62.93667091235387
24297,2024,10,176,24947.0,28.224549781599613,83.87701122875849,40.00669564781622,75.29916337144851
