time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,44.15225185824011,44.15225185824011,1,44.15225185824011,44.15225185824011,0.0
,,2,,,,,,,27.62103657355976,27.62103657355976,1,27.62103657355976,27.62103657355976,0.0
,,3,,,,,,,31.70554514482944,31.70554514482944,1,31.70554514482944,31.70554514482944,0.0
,,4,,,,,,,32.00542033047773,32.00542033047773,1,32.00542033047773,32.00542033047773,0.0
,,5,,,,,,,37.18080961642801,37.18080961642801,1,37.18080961642801,37.18080961642801,0.0
,,6,,,,,,,41.98596716746703,41.98596716746703,1,41.98596716746703,41.98596716746703,0.0
,,7,,,,,,,31.643718342075456,31.643718342075456,1,31.643718342075456,31.643718342075456,0.0
,,8,,,,,,,36.60302650099013,36.60302650099013,1,36.60302650099013,36.60302650099013,0.0
,,9,,,,,,,28.61971423057195,28.61971423057195,1,28.61971423057195,28.61971423057195,0.0
,,10,,,,,,,28.224549781599613,28.224549781599613,1,28.224549781599613,28.224549781599613,0.0
,,11,,,,,,,26.34619376133803,26.34619376133803,1,26.34619376133803,26.34619376133803,0.0
,,12,,,,,,,29.44795832182528,29.44795832182528,1,29.44795832182528,29.44795832182528,0.0
