time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.08967860722829,68.127236528078,26.024171261816342,49.52895253177765
24287,2023,12,184,22377.0,31.599298056973634,77.2197931032614,38.42921155548364,134.24612788109607
24288,2024,1,176,15053.0,44.12139347328191,94.71943686002284,37.73632590643822,74.47107592234133
24289,2024,2,176,10004.0,33.19533611650034,25.867214386644655,18.868530824401674,32.577078211999044
24290,2024,3,176,16751.0,33.54737058959489,57.05180697140868,31.92909117876728,64.2246332231527
24291,2024,4,176,12136.0,28.511218809958223,30.36844661427418,19.659781333957554,36.91683166977669
24292,2024,5,176,16078.0,37.28730091070676,84.06062649483336,34.06279682058769,60.19809747872442
24293,2024,6,176,12787.0,35.08793451032636,84.74129288182777,25.492580601337682,38.402854201596995
24294,2024,7,176,15121.0,29.206503619782744,77.05455144614378,25.092701206519028,41.879631838020096
24295,2024,8,176,19165.0,37.52901727093699,87.14862747108477,40.866114545312925,65.54721285324389
24296,2024,9,176,21348.0,31.205190541303747,77.6606333559873,37.85047770884957,69.58204321541047
24297,2024,10,176,24947.0,28.45443918444018,81.43275626319654,40.332550814444836,69.35085090037347
