time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.43648027700677,46.43648027700677,1,46.43648027700677,46.43648027700677,0.0
,,2,,,,,,,28.550403467973105,28.550403467973105,1,28.550403467973105,28.550403467973105,0.0
,,3,,,,,,,32.39955439962966,32.39955439962966,1,32.39955439962966,32.39955439962966,0.0
,,4,,,,,,,33.195493752558704,33.195493752558704,1,33.195493752558704,33.195493752558704,0.0
,,5,,,,,,,36.86361199416368,36.86361199416368,1,36.86361199416368,36.86361199416368,0.0
,,6,,,,,,,41.02240840899033,41.02240840899033,1,41.02240840899033,41.02240840899033,0.0
,,7,,,,,,,30.49415524918108,30.49415524918108,1,30.49415524918108,30.49415524918108,0.0
,,8,,,,,,,36.680533385810705,36.680533385810705,1,36.680533385810705,36.680533385810705,0.0
,,9,,,,,,,27.400538993704977,27.400538993704977,1,27.400538993704977,27.400538993704977,0.0
,,10,,,,,,,25.882783144220394,25.882783144220394,1,25.882783144220394,25.882783144220394,0.0
,,11,,,,,,,27.463494694839458,27.463494694839458,1,27.463494694839458,27.463494694839458,0.0
,,12,,,,,,,29.106685302222317,29.106685302222317,1,29.106685302222317,29.106685302222317,0.0
