time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.425985416454836,68.89379357433278,26.335748554038346,48.520060393650624
24287,2023,12,184,22377.0,29.1832892722972,77.05567971364675,35.49100348077143,126.04376429461747
24288,2024,1,176,15053.0,44.136276488129745,93.00839262345532,37.74905511226233,70.83833886651094
24289,2024,2,176,10004.0,29.467920485285333,25.023062841846823,16.749833894022412,28.72699285906613
24290,2024,3,176,16751.0,31.464656186659397,28.751768438684067,29.94684407856429,59.97604077717706
24291,2024,4,176,12136.0,31.687095041567474,30.667897505094004,21.84969235366266,41.34250575202998
24292,2024,5,176,16078.0,38.518469876177846,85.9102677698732,35.187497651658376,63.13910434774621
24293,2024,6,176,12787.0,37.90802975785615,83.85068253354606,27.541475938278783,40.07104026553478
24294,2024,7,176,15121.0,31.442080047091824,79.34620949695268,27.013391613186105,44.52878552067027
24295,2024,8,176,19165.0,36.08587155082274,86.30339138433833,39.294643651790786,62.758629546666626
24296,2024,9,176,21348.0,29.954463231228303,78.78046455176923,36.33340233296942,67.24747044467821
24297,2024,10,176,24947.0,27.693540591200254,84.31165595586037,39.25402029140186,67.5100023232052
