time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.63957780997178,74.72110247406086,26.533634941662438,47.62104472797439
24287,2023,12,184,22377.0,31.030858453154565,79.20575830321484,37.73790867425216,127.321197920746
24288,2024,1,176,15053.0,45.94237634587323,94.85047605339356,39.293783587183505,76.49530762126997
24289,2024,2,176,10004.0,30.582697018978948,25.228618713002554,17.38348301010599,29.283935012019985
24290,2024,3,176,16751.0,31.76363055593655,30.523731647912783,30.23139633195984,58.798202239084524
24291,2024,4,176,12136.0,28.918553451259893,27.90757043816892,19.940657084346025,37.87427382096722
24292,2024,5,176,16078.0,37.63512612188605,84.75282226073283,34.380543056118405,58.490882028197014
24293,2024,6,176,12787.0,37.364821557958955,83.03905863033614,27.14681666259211,40.574981725927955
24294,2024,7,176,15121.0,30.412112988240686,78.6276580032709,26.128497755408375,42.52399565305321
24295,2024,8,176,19165.0,37.096888984291624,88.74078245571717,40.395561214997095,63.62519624749183
24296,2024,9,176,21348.0,29.784793072451343,78.75807220958127,36.127600142652916,66.71543909812986
24297,2024,10,176,24947.0,30.01938927642751,83.25466895364055,42.550778652218014,75.20283856638369
