time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,30.19274552170926,70.75809836583673,27.972594179814006,52.58231008392726
24287,2023,12,184,22377.0,30.843077966844746,76.53079846379588,37.509541068700265,130.87215055807852
24288,2024,1,176,15053.0,43.27299866941151,94.01272362505148,37.01070732787792,74.99787252736608
24289,2024,2,176,10004.0,34.11246730390484,26.74956362504664,19.38983652887864,33.485246008405376
24290,2024,3,176,16751.0,30.491996138161415,46.96280218576541,29.02110382445124,57.839567895722375
24291,2024,4,176,12136.0,30.47079169026973,29.094596568182496,21.010995906426903,40.66577700223948
24292,2024,5,176,16078.0,37.59850977501431,89.81136409117025,34.34709319106136,60.581443464755445
24293,2024,6,176,12787.0,42.65746230411055,88.93329433704493,30.992100595605777,44.04962441544671
24294,2024,7,176,15121.0,30.305412112113988,79.85601593409774,26.036825940186112,42.450833502740636
24295,2024,8,176,19165.0,36.42741556247711,84.53828696149867,39.66655791220874,62.50119766494899
24296,2024,9,176,21348.0,30.80250540800994,80.47173101503046,37.36203894603387,70.04208142987531
24297,2024,10,176,24947.0,28.968484256680345,82.81959261268912,41.061180497238894,75.53355392085061
