time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.053642293646053,71.67514063113664,25.99078479237958,47.25489367168699
24287,2023,12,184,22377.0,30.963804140405564,75.15320225671307,37.65636115488344,135.48321810755368
24288,2024,1,176,15053.0,44.26381587546975,93.96874514140767,37.85813752121854,76.37217527583677
24289,2024,2,176,10004.0,31.68536819034735,25.32752672712608,18.010251328195167,30.600349227093822
24290,2024,3,176,16751.0,34.37127699175347,73.3674683595481,32.71325345959445,65.51906828718704
24291,2024,4,176,12136.0,30.023789796992002,29.963305649165996,20.702767782744033,36.69681905087968
24292,2024,5,176,16078.0,36.64559895581142,83.4294299665028,33.476587500655455,59.09492873147089
24293,2024,6,176,12787.0,33.71208339521255,78.79216774640233,24.492977862192216,36.766387968961304
24294,2024,7,176,15121.0,28.75049388968988,76.75551551541679,24.700921483295495,41.711572989392444
24295,2024,8,176,19165.0,38.13919087702772,85.97155255833047,41.53054506580888,65.93817135819423
24296,2024,9,176,21348.0,31.110327749757573,78.69634774854698,37.73541345464913,70.08498268864626
24297,2024,10,176,24947.0,29.25501498234924,82.43044526408684,41.467321520719686,71.45341197470532
