time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.92056656007011,74.98886897470511,26.79396185595191,50.66334567326461
24287,2023,12,184,22377.0,30.316789616370492,77.53857321441286,36.86950006769144,123.4395968826002
24288,2024,1,176,15053.0,46.57702214088606,95.33497783969422,39.83658603902033,77.47946090395207
24289,2024,2,176,10004.0,28.628812627563487,24.028198596167776,16.272877359440063,30.04737519434402
24290,2024,3,176,16751.0,31.338131281572657,35.699417365965594,29.826422562364975,56.3006678078453
24291,2024,4,176,12136.0,31.96000274776508,32.07640897413565,22.03787462198165,41.827199535654856
24292,2024,5,176,16078.0,37.44434548438213,85.84761870523299,34.206260607835,60.07596487155489
24293,2024,6,176,12787.0,39.42243940491011,86.91414978936173,28.641746174465087,43.392876753217834
24294,2024,7,176,15121.0,30.65425309270524,79.14495822534104,26.33653187584068,43.79943211796567
24295,2024,8,176,19165.0,36.73951475905231,84.98896154992775,40.00640911120667,63.75986238179847
24296,2024,9,176,21348.0,29.636412355602403,78.71938223799533,35.947621077693185,66.74392695845351
24297,2024,10,176,24947.0,28.640745113083987,82.54715056677703,40.596628882733306,75.57421158536937
