time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.75363521935972,46.75363521935972,1,46.75363521935972,46.75363521935972,0.0
,,2,,,,,,,29.02320620592108,29.02320620592108,1,29.02320620592108,29.02320620592108,0.0
,,3,,,,,,,29.15155297990796,29.15155297990796,1,29.15155297990796,29.15155297990796,0.0
,,4,,,,,,,30.707155634325524,30.707155634325524,1,30.707155634325524,30.707155634325524,0.0
,,5,,,,,,,38.021468353876415,38.021468353876415,1,38.021468353876415,38.021468353876415,0.0
,,6,,,,,,,38.920208170412884,38.920208170412884,1,38.920208170412884,38.920208170412884,0.0
,,7,,,,,,,29.1852058062748,29.1852058062748,1,29.1852058062748,29.1852058062748,0.0
,,8,,,,,,,35.77247610576906,35.77247610576906,1,35.77247610576906,35.77247610576906,0.0
,,9,,,,,,,29.559637299630246,29.559637299630246,1,29.559637299630246,29.559637299630246,0.0
,,10,,,,,,,28.268843695364065,28.268843695364065,1,28.268843695364065,28.268843695364065,0.0
,,11,,,,,,,27.775350879802513,27.775350879802513,1,27.775350879802513,27.775350879802513,0.0
,,12,,,,,,,29.19376759861434,29.19376759861434,1,29.19376759861434,29.19376759861434,0.0
