time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.914969853088806,71.59302632942428,26.78877668943505,49.68125084284929
24287,2023,12,184,22377.0,31.09212565492398,77.22927767305458,37.81241824892576,135.4226153789578
24288,2024,1,176,15053.0,43.54859686802875,92.69043485860759,37.24642208263845,76.86727384135818
24289,2024,2,176,10004.0,29.178354111588757,24.56655095890631,16.5852417347917,28.49528679029466
24290,2024,3,176,16751.0,34.001750002265894,34.51357771461947,32.36155194817932,63.72785650361217
24291,2024,4,176,12136.0,29.056522564591504,29.81384945747198,20.0357930593115,35.579396739941245
24292,2024,5,176,16078.0,36.59839888015986,84.09704832338232,33.43346915881876,59.070476869890676
24293,2024,6,176,12787.0,34.847139675949755,80.21475127054951,25.31763494524827,38.05253902178003
24294,2024,7,176,15121.0,28.763482812094587,76.42441869516219,24.71208088645922,41.772262624235736
24295,2024,8,176,19165.0,37.81100430008253,85.86864279699817,41.17317598926601,65.38624650903004
24296,2024,9,176,21348.0,30.748455355149655,75.9036259015344,37.296478688734936,70.16424164068685
24297,2024,10,176,24947.0,28.15147117276246,81.88220886957181,39.903110871983245,69.62741018248096
