time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,43.54859686802875,43.54859686802875,1,43.54859686802875,43.54859686802875,0.0
,,2,,,,,,,29.178354111588757,29.178354111588757,1,29.178354111588757,29.178354111588757,0.0
,,3,,,,,,,34.001750002265894,34.001750002265894,1,34.001750002265894,34.001750002265894,0.0
,,4,,,,,,,29.056522564591504,29.056522564591504,1,29.056522564591504,29.056522564591504,0.0
,,5,,,,,,,36.59839888015986,36.59839888015986,1,36.59839888015986,36.59839888015986,0.0
,,6,,,,,,,34.847139675949755,34.847139675949755,1,34.847139675949755,34.847139675949755,0.0
,,7,,,,,,,28.763482812094587,28.763482812094587,1,28.763482812094587,28.763482812094587,0.0
,,8,,,,,,,37.81100430008253,37.81100430008253,1,37.81100430008253,37.81100430008253,0.0
,,9,,,,,,,30.748455355149655,30.748455355149655,1,30.748455355149655,30.748455355149655,0.0
,,10,,,,,,,28.15147117276246,28.15147117276246,1,28.15147117276246,28.15147117276246,0.0
,,11,,,,,,,28.914969853088806,28.914969853088806,1,28.914969853088806,28.914969853088806,0.0
,,12,,,,,,,31.09212565492398,31.09212565492398,1,31.09212565492398,31.09212565492398,0.0
