time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.82722844265065,45.82722844265065,1,45.82722844265065,45.82722844265065,0.0
,,2,,,,,,,31.910948259421346,31.910948259421346,1,31.910948259421346,31.910948259421346,0.0
,,3,,,,,,,30.58733509314363,30.58733509314363,1,30.58733509314363,30.58733509314363,0.0
,,4,,,,,,,29.861680345484327,29.861680345484327,1,29.861680345484327,29.861680345484327,0.0
,,5,,,,,,,36.71334226955157,36.71334226955157,1,36.71334226955157,36.71334226955157,0.0
,,6,,,,,,,35.21727077704356,35.21727077704356,1,35.21727077704356,35.21727077704356,0.0
,,7,,,,,,,29.87271978939352,29.87271978939352,1,29.87271978939352,29.87271978939352,0.0
,,8,,,,,,,38.104512382964806,38.104512382964806,1,38.104512382964806,38.104512382964806,0.0
,,9,,,,,,,30.53216142637178,30.53216142637178,1,30.53216142637178,30.53216142637178,0.0
,,10,,,,,,,28.200110673611544,28.200110673611544,1,28.200110673611544,28.200110673611544,0.0
,,11,,,,,,,28.344416120752243,28.344416120752243,1,28.344416120752243,28.344416120752243,0.0
,,12,,,,,,,30.175439418452743,30.175439418452743,1,30.175439418452743,30.175439418452743,0.0
