time_key,year,month,n_test,sum_abs_y,wmape_base,wmape,wmape_gain,smape,mae,rmse,corr_log_mean_abs,corr_log_mean
24277,2023,2,184,16291.0,,33.000274158506116,,71.26853844668344,29.217797082403433,39.420482474647706,,
24278,2023,3,184,15072.0,,31.97554033526443,,66.56501291619672,26.192138257233992,42.216475501179936,,
24279,2023,4,184,13972.0,,28.431925608440828,,68.20936567848264,21.589720902235612,27.98554875640175,,
24280,2023,5,184,15015.0,,27.426802730147458,,68.9148754627182,22.381165380063266,31.33024712910658,,
24281,2023,6,184,13978.0,,37.842270027910594,,73.44275885402848,28.747785350550775,36.195200882211424,,
24282,2023,7,184,15509.0,,25.170507694829542,,67.30088895904252,21.21572846951692,26.301162485739106,,
24283,2023,8,184,15248.0,,24.705671413497683,,65.5319462868858,20.473482484402865,28.952845402356445,,
24284,2023,9,184,15517.0,,30.411383757972605,,72.89726490921605,25.64638270502505,37.285494385328064,,
24285,2023,10,184,17595.0,,25.153687030762967,,69.3400722374655,24.053213223167088,34.333170938725054,,
24286,2023,11,184,17047.0,,34.80231021655762,,74.40055269074064,32.243205557698786,53.56707906175597,,
24287,2023,12,184,22377.0,,33.02409919629325,,71.21086073590418,40.16197107149207,129.06757833701397,,
24288,2024,1,176,15053.0,,47.077729847235894,,90.20005464903753,40.26483337445693,76.17869638558116,,
24289,2024,2,176,10004.0,,55.51017948457214,,97.1790132187454,31.552490657026116,45.06310558454628,,
24290,2024,3,176,16751.0,,35.78668275197423,,89.60113064129108,34.06038197604093,54.150621097204535,,
24291,2024,4,176,12136.0,,36.69400064270985,,90.68903621663557,25.302181352268565,32.623287079416265,,
24292,2024,5,176,16078.0,,31.06273553133871,,57.71075223775025,28.376514879139986,47.40384985017923,,
24293,2024,6,176,12787.0,,38.6192011667247,,66.69202743802258,28.05816621130163,38.9546110163883,,
24294,2024,7,176,15121.0,,26.457725029428143,,58.261597038722144,22.731094327839937,30.142472383590846,,
24295,2024,8,176,19165.0,,34.85389483556591,,60.74484377557808,37.9531190070239,56.08832420388344,,
24296,2024,9,176,21348.0,,29.714345252980717,,59.340955994913344,36.042150139808655,57.11560197754532,,
24297,2024,10,176,24947.0,,21.95906083837188,,48.83068279517028,31.125721064480867,53.194422455992566,,
