time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.613492698701876,64.80920952628108,25.583000545367984,47.9356202178727
24287,2023,12,184,22377.0,29.348796995262806,72.0621282808783,35.692284258858464,132.92531305603816
24288,2024,1,176,15053.0,46.578695316874466,93.58699914828227,39.8380170798245,78.49255746157468
24289,2024,2,176,10004.0,28.249935694657406,26.168507560237448,16.057520266440495,26.874781763376443
24290,2024,3,176,16751.0,30.34349514912556,28.064352663678388,28.879766320625126,56.40090955290173
24291,2024,4,176,12136.0,29.262122029788934,29.96572478697455,20.17756323599537,37.52699067131142
24292,2024,5,176,16078.0,37.91836406352309,85.84426429467459,34.639287353029786,61.115277718064796
24293,2024,6,176,12787.0,38.538983643015825,86.66683578685078,27.999885445638824,42.37428849310573
24294,2024,7,176,15121.0,29.27260361074212,78.86228606127716,25.149490863524523,42.02661809487138
24295,2024,8,176,19165.0,36.276499599085795,86.0680673619936,39.50222243275451,61.92970380959049
24296,2024,9,176,21348.0,29.452855592002518,77.69932962100866,35.724975066935784,66.81019466196663
24297,2024,10,176,24947.0,28.637839065073685,82.79461622399073,40.592509724795065,74.20962526783873
