time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.578695316874466,46.578695316874466,1,46.578695316874466,46.578695316874466,0.0
,,2,,,,,,,28.249935694657406,28.249935694657406,1,28.249935694657406,28.249935694657406,0.0
,,3,,,,,,,30.34349514912556,30.34349514912556,1,30.34349514912556,30.34349514912556,0.0
,,4,,,,,,,29.262122029788934,29.262122029788934,1,29.262122029788934,29.262122029788934,0.0
,,5,,,,,,,37.91836406352309,37.91836406352309,1,37.91836406352309,37.91836406352309,0.0
,,6,,,,,,,38.538983643015825,38.538983643015825,1,38.538983643015825,38.538983643015825,0.0
,,7,,,,,,,29.27260361074212,29.27260361074212,1,29.27260361074212,29.27260361074212,0.0
,,8,,,,,,,36.276499599085795,36.276499599085795,1,36.276499599085795,36.276499599085795,0.0
,,9,,,,,,,29.452855592002518,29.452855592002518,1,29.452855592002518,29.452855592002518,0.0
,,10,,,,,,,28.637839065073685,28.637839065073685,1,28.637839065073685,28.637839065073685,0.0
,,11,,,,,,,27.613492698701876,27.613492698701876,1,27.613492698701876,27.613492698701876,0.0
,,12,,,,,,,29.348796995262806,29.348796995262806,1,29.348796995262806,29.348796995262806,0.0
