time_key,year,month,n_test,sum_abs_y,wmape_base,wmape,wmape_gain,smape,mae,rmse,corr_log_mean_abs,corr_log_mean
24286,2023,11,184,17047.0,,28.348774678119632,,68.75604617518076,26.26421532271225,47.11921172776274,,
24287,2023,12,184,22377.0,,28.40429073823562,,75.60638499241543,34.54363118747274,128.65879899425096,,
24288,2024,1,176,15053.0,,49.73293292050113,,94.39255264625271,42.53578632115361,79.86378464612763,,
24289,2024,2,176,10004.0,,28.254026637522685,,24.139476450203155,16.059845595555508,27.401273476617906,,
24290,2024,3,176,16751.0,,30.80623497990559,,34.97286987482106,29.32018421297719,56.274785393842045,,
24291,2024,4,176,12136.0,,30.356358887931357,,31.689037304969165,20.932089287723574,39.10006891601548,,
24292,2024,5,176,16078.0,,37.42976535701525,,85.21476319105489,34.19294133011881,58.51774158900125,,
24293,2024,6,176,12787.0,,38.019453294918584,,83.0363095720628,27.62242893648431,40.40494953869788,,
24294,2024,7,176,15121.0,,30.58188405980283,,78.8858899227257,26.27435618569765,42.99626262522662,,
24295,2024,8,176,19165.0,,36.042347497982504,,85.01898632600789,39.247249420388336,62.57401831193247,,
24296,2024,9,176,21348.0,,29.905149637500493,,79.05572045627981,36.27358718530457,68.02738309208735,,
24297,2024,10,176,24947.0,,28.918537448561366,,82.27748378881212,40.99038373461707,72.79949745540426,,
