time_key,year,month,n_test,sum_abs_y,wmape_base,wmape,wmape_gain,smape,mae,rmse,corr_log_mean_abs,corr_log_mean
24277,2023,2,184,16291.0,,32.9117968203752,,71.23826702165508,29.139460978300676,39.332842741645514,,
24278,2023,3,184,15072.0,,31.817453099916946,,66.37544662709787,26.062644191410232,42.25512984814489,,
24279,2023,4,184,13972.0,,28.15277473379813,,68.0987673901297,21.377748292425405,27.721646453305848,,
24280,2023,5,184,15015.0,,27.251653985662777,,68.76976356146992,22.23823829319166,31.216165263997823,,
24281,2023,6,184,13978.0,,37.855384912353024,,73.40919511455478,28.75774838613427,36.2715395385198,,
24282,2023,7,184,15509.0,,25.144858522935998,,67.31126283589577,21.194109284359477,26.375173319383922,,
24283,2023,8,184,15248.0,,24.604222081515623,,65.48841669506423,20.38941186407338,28.841432624496143,,
24284,2023,9,184,15517.0,,30.289074120358983,,72.79367836491188,25.543237126391865,37.372743706021154,,
24285,2023,10,184,17595.0,,25.08806505607048,,69.3427411864481,23.990462209867395,34.63238445514351,,
24286,2023,11,184,17047.0,,34.68012486118413,,74.38952107745112,32.13000481025033,53.428735800827965,,
24287,2023,12,184,22377.0,,32.97012751195249,,71.21823893612779,40.096333876900054,129.50802518835428,,
24288,2024,1,176,15053.0,,46.74243728069026,,90.06228376275148,39.97806297649037,76.77013395520699,,
24289,2024,2,176,10004.0,,55.264926137851745,,97.08953353781766,31.413086425174367,44.94815346240773,,
24290,2024,3,176,16751.0,,35.532893340884094,,89.51640225175201,33.81883502006531,54.09408303297698,,
24291,2024,4,176,12136.0,,36.58686284572574,,90.70023441312362,25.228304971348155,32.582701398072174,,
24292,2024,5,176,16078.0,,30.913456021026676,,57.42642158078514,28.240144653753802,47.75385751714396,,
24293,2024,6,176,12787.0,,38.19208304000309,,66.35406124166803,27.747850331393156,38.67253906472492,,
24294,2024,7,176,15121.0,,26.086179772253338,,57.92017055279113,22.411882064559244,29.76376449842984,,
24295,2024,8,176,19165.0,,34.73164720383507,,60.507891234956965,37.82000106031244,56.29355414457363,,
24296,2024,9,176,21348.0,,29.728621178538205,,59.36936072523687,36.05946618860418,57.046530755319786,,
24297,2024,10,176,24947.0,,21.872486347387028,,48.762717963411966,31.003006642515007,52.743964014609936,,
