time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,48.288600098636884,48.288600098636884,1,48.288600098636884,48.288600098636884,0.0
,,2,,,,,,,29.91410045526574,29.91410045526574,1,29.91410045526574,29.91410045526574,0.0
,,3,,,,,,,29.784978183960586,29.784978183960586,1,29.784978183960586,29.784978183960586,0.0
,,4,,,,,,,30.130589458332977,30.130589458332977,1,30.130589458332977,30.130589458332977,0.0
,,5,,,,,,,37.76077047069656,37.76077047069656,1,37.76077047069656,37.76077047069656,0.0
,,6,,,,,,,36.4824751175578,36.4824751175578,1,36.4824751175578,36.4824751175578,0.0
,,7,,,,,,,30.419629773730883,30.419629773730883,1,30.419629773730883,30.419629773730883,0.0
,,8,,,,,,,35.89717069661427,35.89717069661427,1,35.89717069661427,35.89717069661427,0.0
,,9,,,,,,,28.286410824007653,28.286410824007653,1,28.286410824007653,28.286410824007653,0.0
,,10,,,,,,,28.343963772590147,28.343963772590147,1,28.343963772590147,28.343963772590147,0.0
,,11,,,,,,,28.56229216543746,28.56229216543746,1,28.56229216543746,28.56229216543746,0.0
,,12,,,,,,,29.742171161526326,29.742171161526326,1,29.742171161526326,29.742171161526326,0.0
