time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.56229216543746,66.46779717687794,26.462032312185453,48.84638620313061
24287,2023,12,184,22377.0,29.742171161526326,75.33189144833884,36.17068283051493,127.2033601383356
24288,2024,1,176,15053.0,48.288600098636884,95.00616435377492,41.300471436635284,74.06615391112751
24289,2024,2,176,10004.0,29.91410045526574,25.02433976909897,17.003446645140823,30.36252763195432
24290,2024,3,176,16751.0,29.784978183960586,35.06230285216828,28.34819145224567,57.749227252305786
24291,2024,4,176,12136.0,30.130589458332977,31.710340720508174,20.776411003768697,37.07229647344455
24292,2024,5,176,16078.0,37.76077047069656,87.05317677595313,34.49532202431019,57.586739528515636
24293,2024,6,176,12787.0,36.4824751175578,90.93710072633748,26.505761893648387,38.696319215047254
24294,2024,7,176,15121.0,30.419629773730883,80.62514162906072,26.134955784578676,42.639750597819884
24295,2024,8,176,19165.0,35.89717069661427,85.85455245020829,39.089163431852974,62.837653392569344
24296,2024,9,176,21348.0,28.286410824007653,78.07753850768808,34.31013058357473,61.91076036695248
24297,2024,10,176,24947.0,28.343963772590147,83.30889662532914,40.17595819515945,71.44558847997767
