experiment,wmape_weighted_base,wmape_weighted_exp,phase3_score_base,phase3_score_exp,peak_std_base,peak_std_exp,dec_mean_base,dec_mean_exp,delta_wmape_weighted,delta_phase3_score,delta_peak_std,delta_dec_mean
full_t1500,31.971321018255384,31.88870803946796,43.85413691337632,43.730540349014504,1.27374774551974,1.209150721452715,33.04108273926,32.97012751195249,-0.08261297878742369,-0.12359656436181865,-0.06459702406702483,-0.07095522730750758
full_t1600,31.971321018255384,31.882064358320594,43.85413691337632,43.73398315727951,1.27374774551974,1.175107252553659,33.04108273926,33.02326281663,-0.08925665993479015,-0.120153756096812,-0.0986404929660809,-0.017819922629996654
full_t1800,31.971321018255384,31.869401226485955,43.85413691337632,43.74308905940203,1.27374774551974,1.1237021193672194,33.04108273926,33.122178008783635,-0.10191979176942922,-0.1110478539742914,-0.15004562615252048,0.08109526952363666
full_t1400,31.971321018255384,31.939290959216912,43.85413691337632,43.805814428468196,1.27374774551974,1.323534499033702,33.04108273926,32.95897098426531,-0.03203005903847256,-0.04832248490812674,0.049786753513962,-0.08211175499469192
