time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.84425916626623,45.84425916626623,1,45.84425916626623,45.84425916626623,0.0
,,2,,,,,,,34.9145400170322,34.9145400170322,1,34.9145400170322,34.9145400170322,0.0
,,3,,,,,,,30.029963670419445,30.029963670419445,1,30.029963670419445,30.029963670419445,0.0
,,4,,,,,,,30.481554143131746,30.481554143131746,1,30.481554143131746,30.481554143131746,0.0
,,5,,,,,,,37.008615199937296,37.008615199937296,1,37.008615199937296,37.008615199937296,0.0
,,6,,,,,,,37.313525297819545,37.313525297819545,1,37.313525297819545,37.313525297819545,0.0
,,7,,,,,,,29.396021943095253,29.396021943095253,1,29.396021943095253,29.396021943095253,0.0
,,8,,,,,,,37.68524790114584,37.68524790114584,1,37.68524790114584,37.68524790114584,0.0
,,9,,,,,,,30.6760086025649,30.6760086025649,1,30.6760086025649,30.6760086025649,0.0
,,10,,,,,,,28.290275132429027,28.290275132429027,1,28.290275132429027,28.290275132429027,0.0
,,11,,,,,,,28.761198997922126,28.761198997922126,1,28.761198997922126,28.761198997922126,0.0
,,12,,,,,,,30.91094551494555,30.91094551494555,1,30.91094551494555,30.91094551494555,0.0
