time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.80373365928708,45.80373365928708,1,45.80373365928708,45.80373365928708,0.0
,,2,,,,,,,33.06876088337275,33.06876088337275,1,33.06876088337275,33.06876088337275,0.0
,,3,,,,,,,30.75914678123364,30.75914678123364,1,30.75914678123364,30.75914678123364,0.0
,,4,,,,,,,30.96128166653148,30.96128166653148,1,30.96128166653148,30.96128166653148,0.0
,,5,,,,,,,36.786522229357196,36.786522229357196,1,36.786522229357196,36.786522229357196,0.0
,,6,,,,,,,37.7631569169271,37.7631569169271,1,37.7631569169271,37.7631569169271,0.0
,,7,,,,,,,31.313101913131007,31.313101913131007,1,31.313101913131007,31.313101913131007,0.0
,,8,,,,,,,34.893362353017274,34.893362353017274,1,34.893362353017274,34.893362353017274,0.0
,,9,,,,,,,27.44206140888929,27.44206140888929,1,27.44206140888929,27.44206140888929,0.0
,,10,,,,,,,28.960486756229407,28.960486756229407,1,28.960486756229407,28.960486756229407,0.0
,,11,,,,,,,27.79309328008071,27.79309328008071,1,27.79309328008071,27.79309328008071,0.0
,,12,,,,,,,30.026534029588316,30.026534029588316,1,30.026534029588316,30.026534029588316,0.0
