time_key,year,month,n_test,sum_abs_y,wmape_base,wmape,wmape_gain,smape,mae,rmse,corr_log_mean_abs,corr_log_mean
24277,2023,2,184,16291.0,,32.911520757681615,,70.92675868835997,29.139216557792995,39.951063409659746,,
24278,2023,3,184,15072.0,,32.14781031866742,,66.37040231681111,26.333249843638875,44.03306334222916,,
24279,2023,4,184,13972.0,,27.930793672108972,,67.77134902410634,21.20918745579927,27.77645319750409,,
24280,2023,5,184,15015.0,,26.369371252221903,,68.16409084674707,21.518266812614772,30.849501731581665,,
24281,2023,6,184,13978.0,,37.38995821013064,,72.9392245372177,28.40417586202207,36.434416528080554,,
24282,2023,7,184,15509.0,,24.17770991804091,,66.69493930344474,20.378918647766113,25.736329829357036,,
24283,2023,8,184,15248.0,,24.062174833834106,,64.94256893333548,19.940219666646875,29.244487442086395,,
24284,2023,9,184,15517.0,,29.614225042045305,,72.48168536827764,24.974126629207444,37.22846112790285,,
24285,2023,10,184,17595.0,,24.80042480616178,,69.2567371079651,23.715406220892202,34.809747221102626,,
24286,2023,11,184,17047.0,,34.521693515380385,,74.45560190611394,31.983223334602688,53.36718856520195,,
24287,2023,12,184,22377.0,,32.99599768686386,,71.43640147119669,40.12779566516047,129.66747121747153,,
24288,2024,1,176,15053.0,,46.53994531668849,,90.12493864494867,39.80487482114272,78.59465769818374,,
24289,2024,2,176,10004.0,,49.06047605982021,,94.17535192000994,27.886420596729625,43.30384650278953,,
24290,2024,3,176,16751.0,,35.37773910931463,,89.51380086746028,33.67116521705281,54.35742837648339,,
24291,2024,4,176,12136.0,,35.99545287708742,,90.64538461842886,24.820500915700737,32.43385300278033,,
24292,2024,5,176,16078.0,,30.751798461067516,,57.06864328860276,28.09246679869565,48.622652794766246,,
24293,2024,6,176,12787.0,,37.422457977149335,,65.98318522060707,27.18869148601185,38.51432422921427,,
24294,2024,7,176,15121.0,,25.853048753079328,,57.64208204951687,22.21158807927912,29.56174809877642,,
24295,2024,8,176,19165.0,,34.316327607323785,,59.877370426336704,37.367751056497745,56.33379511729663,,
24296,2024,9,176,21348.0,,28.74390085873274,,58.205488824567674,34.86504520069469,56.66548279282973,,
24297,2024,10,176,24947.0,,21.471819405699655,,48.13864755621516,30.4350840178403,53.45617869751933,,
