time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.56594836646259,46.56594836646259,1,46.56594836646259,46.56594836646259,0.0
,,2,,,,,,,38.646253633493004,38.646253633493004,1,38.646253633493004,38.646253633493004,0.0
,,3,,,,,,,30.337590486586468,30.337590486586468,1,30.337590486586468,30.337590486586468,0.0
,,4,,,,,,,30.6411251888257,30.6411251888257,1,30.6411251888257,30.6411251888257,0.0
,,5,,,,,,,37.21530557588393,37.21530557588393,1,37.21530557588393,37.21530557588393,0.0
,,6,,,,,,,37.91008910241083,37.91008910241083,1,37.91008910241083,37.91008910241083,0.0
,,7,,,,,,,30.21776375962561,30.21776375962561,1,30.21776375962561,30.21776375962561,0.0
,,8,,,,,,,36.435962951739434,36.435962951739434,1,36.435962951739434,36.435962951739434,0.0
,,9,,,,,,,29.656900374294263,29.656900374294263,1,29.656900374294263,29.656900374294263,0.0
,,10,,,,,,,28.737285006309683,28.737285006309683,1,28.737285006309683,28.737285006309683,0.0
,,11,,,,,,,28.899415882010622,28.899415882010622,1,28.899415882010622,28.899415882010622,0.0
,,12,,,,,,,29.580252545157077,29.580252545157077,1,29.580252545157077,29.580252545157077,0.0
