time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.65661760649428,46.65661760649428,1,46.65661760649428,46.65661760649428,0.0
,,2,,,,,,,31.597940303104956,31.597940303104956,1,31.597940303104956,31.597940303104956,0.0
,,3,,,,,,,30.793651166788514,30.793651166788514,1,30.793651166788514,30.793651166788514,0.0
,,4,,,,,,,28.609353765742597,28.609353765742597,1,28.609353765742597,28.609353765742597,0.0
,,5,,,,,,,38.06247429735851,38.06247429735851,1,38.06247429735851,38.06247429735851,0.0
,,6,,,,,,,38.710862041907816,38.710862041907816,1,38.710862041907816,38.710862041907816,0.0
,,7,,,,,,,30.780005744562683,30.780005744562683,1,30.780005744562683,30.780005744562683,0.0
,,8,,,,,,,38.28700622970549,38.28700622970549,1,38.28700622970549,38.28700622970549,0.0
,,9,,,,,,,29.849156963567243,29.849156963567243,1,29.849156963567243,29.849156963567243,0.0
,,10,,,,,,,28.83133073493091,28.83133073493091,1,28.83133073493091,28.83133073493091,0.0
,,11,,,,,,,27.706098883700932,27.706098883700932,1,27.706098883700932,27.706098883700932,0.0
,,12,,,,,,,29.603040911426433,29.603040911426433,1,29.603040911426433,29.603040911426433,0.0
