time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,44.509442404088254,44.509442404088254,1,44.509442404088254,44.509442404088254,0.0
,,2,,,,,,,30.39581827465334,30.39581827465334,1,30.39581827465334,30.39581827465334,0.0
,,3,,,,,,,30.066956453786453,30.066956453786453,1,30.066956453786453,30.066956453786453,0.0
,,4,,,,,,,30.158888653688155,30.158888653688155,1,30.158888653688155,30.158888653688155,0.0
,,5,,,,,,,37.15975684294378,37.15975684294378,1,37.15975684294378,37.15975684294378,0.0
,,6,,,,,,,35.83365851345624,35.83365851345624,1,35.83365851345624,35.83365851345624,0.0
,,7,,,,,,,29.491776563376977,29.491776563376977,1,29.491776563376977,29.491776563376977,0.0
,,8,,,,,,,37.70968645851008,37.70968645851008,1,37.70968645851008,37.70968645851008,0.0
,,9,,,,,,,29.9401387276413,29.9401387276413,1,29.9401387276413,29.9401387276413,0.0
,,10,,,,,,,28.250311519503807,28.250311519503807,1,28.250311519503807,28.250311519503807,0.0
,,11,,,,,,,28.208613910285855,28.208613910285855,1,28.208613910285855,28.208613910285855,0.0
,,12,,,,,,,29.84333159399014,29.84333159399014,1,29.84333159399014,29.84333159399014,0.0
