time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.75935834353636,45.75935834353636,1,45.75935834353636,45.75935834353636,0.0
,,2,,,,,,,31.58287416941656,31.58287416941656,1,31.58287416941656,31.58287416941656,0.0
,,3,,,,,,,32.231336560552464,32.231336560552464,1,32.231336560552464,32.231336560552464,0.0
,,4,,,,,,,29.843217714098152,29.843217714098152,1,29.843217714098152,29.843217714098152,0.0
,,5,,,,,,,37.36256193829185,37.36256193829185,1,37.36256193829185,37.36256193829185,0.0
,,6,,,,,,,37.54545326143769,37.54545326143769,1,37.54545326143769,37.54545326143769,0.0
,,7,,,,,,,29.856488512631785,29.856488512631785,1,29.856488512631785,29.856488512631785,0.0
,,8,,,,,,,37.2113314640047,37.2113314640047,1,37.2113314640047,37.2113314640047,0.0
,,9,,,,,,,31.27828286033301,31.27828286033301,1,31.27828286033301,31.27828286033301,0.0
,,10,,,,,,,28.452201731638098,28.452201731638098,1,28.452201731638098,28.452201731638098,0.0
,,11,,,,,,,29.04482137053208,29.04482137053208,1,29.04482137053208,29.04482137053208,0.0
,,12,,,,,,,29.917156995588762,29.917156995588762,1,29.917156995588762,29.917156995588762,0.0
