time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,29.04482137053208,73.2770752060717,26.909079886057633,49.19842628131169
24287,2023,12,184,22377.0,29.917156995588762,76.04883516348066,36.38349033099401,128.74137466091133
24288,2024,1,176,15053.0,45.75935834353636,93.48810653647533,39.13725120143482,76.5689016683293
24289,2024,2,176,10004.0,31.58287416941656,26.383847482892904,17.951992794934277,28.93214567440358
24290,2024,3,176,16751.0,32.231336560552464,29.7624162398604,30.676540836693995,59.607370452644545
24291,2024,4,176,12136.0,29.843217714098152,29.915991540509907,20.57825512376677,37.50625385689427
24292,2024,5,176,16078.0,37.36256193829185,84.99939297255523,34.131549479764566,57.671064302440634
24293,2024,6,176,12787.0,37.54545326143769,88.17871753399089,27.278051753068397,40.729736042021436
24294,2024,7,176,15121.0,29.856488512631785,79.22003362523493,25.65113424997189,42.63381229503615
24295,2024,8,176,19165.0,37.2113314640047,87.88718712366513,40.52017997202558,64.07601179231906
24296,2024,9,176,21348.0,31.27828286033301,80.01671099494826,37.93913536945393,68.83286536073436
24297,2024,10,176,24947.0,28.452201731638098,83.10541219024539,40.32937935222589,72.3597449983226
